Date,Qobs,sim1,sim2
2001-06-05,55.75,34.93,40.23
2001-06-06,55.75,35.34,41.23
2001-06-07,53.45,35.4,40.86
2001-06-08,55.05,34.64,39.05
2001-06-09,57.35,33.34,36.72
2001-06-10,58.15,32.57,36.24
2001-06-11,65.6,33.06,38.64
2001-06-12,77.6,34.05,40.64
2001-06-13,80.2,34.6,41.48
2001-06-14,72.3,34.26,39.98
2001-06-15,64.7,33.08,37.45
2001-06-16,57.4,31.45,34.59
2001-06-17,55.8,29.91,32.33
2001-06-18,62.3,29.32,32.35
2001-06-19,88.2,29.82,34.72
2001-06-20,322.0,31.93,39.62
2001-06-21,586.5,36.65,47.73
2001-06-22,527.5,40.92,51.07
2001-06-23,325.5,44.58,53.83
2001-06-24,270.0,49.62,59.95
2001-06-25,295.5,60.95,71.63
2001-06-26,232.0,64.31,70.76
2001-06-27,144.0,61.25,64.52
2001-06-28,110.0,55.26,57.04
2001-06-29,109.0,48.63,49.78
2001-06-30,103.3,44.56,46.49
2001-07-01,99.3,43.13,46.68
2001-07-02,99.3,43.18,48.34
2001-07-03,139.8,45.55,52.21
2001-07-04,281.5,64.2,75.97
2001-07-05,305.5,72.83,81.31
2001-07-06,201.0,71.56,75.18
2001-07-07,132.0,65.35,66.97
2001-07-08,84.7,57.33,58.12
2001-07-09,76.6,51.57,52.83
2001-07-10,79.3,48.39,50.54
2001-07-11,89.3,45.65,47.95
2001-07-12,105.4,43.01,45.31
2001-07-13,122.0,41.1,43.78
2001-07-14,108.6,39.6,42.54
2001-07-15,84.7,38.04,40.68
2001-07-16,73.3,36.65,39.16
2001-07-17,84.2,35.56,38.13
2001-07-18,167.0,35.18,38.37
2001-07-19,209.0,36.05,40.9
2001-07-20,170.0,37.33,43.07
2001-07-21,196.0,38.35,43.84
2001-07-22,219.0,39.33,45.07
2001-07-23,295.5,49.86,62.03
2001-07-24,587.5,138.1,144.9
2001-07-25,1002.0,182.6,173.8
2001-07-26,1215.0,237.0,217.2
2001-07-27,1145.0,210.2,188.6
2001-07-28,1145.0,251.8,230.9
2001-07-29,880.5,214.6,190.7
2001-07-30,493.0,161.5,144.6
2001-07-31,350.0,124.9,115.3
2001-08-01,222.0,100.8,95.76
2001-08-02,172.0,85.99,84.01
2001-08-03,158.5,77.03,77.12
2001-08-04,130.0,71.46,72.8
2001-08-05,129.0,67.86,70.01
2001-08-06,169.0,85.71,98.63
2001-08-07,175.5,95.23,105.6
2001-08-08,153.0,90.11,94.88
2001-08-09,129.5,82.01,84.82
2001-08-10,111.0,74.81,77.19
2001-08-11,102.1,71.13,74.48
2001-08-12,96.2,71.27,75.98
2001-08-13,87.65,72.0,76.48
2001-08-14,81.0,70.02,73.2
2001-08-15,77.3,66.6,68.98
2001-08-16,71.75,63.41,65.72
2001-08-17,66.2,61.01,63.54
2001-08-18,64.35,59.35,62.08
2001-08-19,64.35,58.15,60.94
2001-08-20,60.75,57.16,59.96
2001-08-21,66.3,56.3,59.1
2001-08-22,77.3,55.96,59.17
2001-08-23,76.4,56.28,60.19
2001-08-24,69.0,57.26,61.79
2001-08-25,64.35,58.0,62.63
2001-08-26,61.65,56.95,60.66
2001-08-27,57.3,55.01,57.91
2001-08-28,58.15,53.28,55.92
2001-08-29,60.75,51.93,54.51
2001-08-30,59.9,51.24,54.08
2001-08-31,59.0,50.85,53.9
2001-09-01,56.35,50.0,52.8
2001-09-02,55.5,49.12,51.76
2001-09-03,52.0,48.67,51.52
2001-09-04,50.25,48.28,51.27
2001-09-05,52.0,47.56,50.37
2001-09-06,54.6,47.73,51.21
2001-09-07,63.55,50.12,55.88
2001-09-08,75.45,52.47,59.53
2001-09-09,74.5,53.97,61.29
2001-09-10,63.5,54.64,61.8
2001-09-11,57.25,54.45,60.97
2001-09-12,58.15,54.04,60.21
2001-09-13,66.3,53.91,60.13
2001-09-14,71.8,53.39,59.17
2001-09-15,71.8,52.37,57.51
2001-09-16,77.35,52.61,58.86
2001-09-17,110.9,56.72,67.57
2001-09-18,143.5,64.19,76.06
2001-09-19,136.0,69.46,77.54
2001-09-20,127.0,69.52,74.52
2001-09-21,125.0,66.57,70.05
2001-09-22,114.0,62.69,65.45
2001-09-23,106.0,59.58,62.43
2001-09-24,102.0,58.49,62.21
2001-09-25,107.0,62.7,70.2
2001-09-26,111.0,68.95,75.93
2001-09-27,108.0,71.53,75.6
2001-09-28,98.3,70.2,72.79
2001-09-29,77.4,67.86,70.21
2001-09-30,64.35,65.71,68.18
2001-10-01,60.75,63.43,65.91
2001-10-02,60.75,61.13,63.64
2001-10-03,59.0,58.63,60.98
2001-10-04,53.75,55.8,57.91
2001-10-05,50.25,53.03,55.07
2001-10-06,43.85,50.73,52.95
2001-10-07,39.2,48.71,51.04
2001-10-08,38.5,46.7,48.95
2001-10-09,37.05,44.82,47.01
2001-10-10,36.3,43.14,45.31
2001-10-11,36.3,41.7,44.02
2001-10-12,36.3,40.8,43.38
2001-10-13,39.2,40.27,42.81
2001-10-14,39.2,39.68,41.95
2001-10-15,34.85,38.87,40.93
